smiles,bandgap,formulas
COc1ccc2c(c1)c1cc(Cc3cc(C(=O)c4c(C)cc(C)cc4C)cc(-c4c(C)cccc4C)c3)ccc1n2C,3.1229,C39H37NO2
Cc1cc(-c2ccno2)ccc1-c1cc2ccccc2n1-c1ccccc1,3.5028,C24H18N2O
Cc1cc(-n2c3ccncc3c3cc(N(c4ccccc4)c4ccccc4)ccc32)c(C)cc1-c1nc(-c2ccccc2)no1,2.6126,C39H29N5O
Cc1cccc(C(=O)c2c(C)cc(N(c3ccc(-c4c(C)cccc4C)cc3)c3cc(C)c(C(=O)c4cccc(C)c4)c(C)c3)cc2C)c1,2.9222,C46H43NO2
CC1(c2ccc(-c3ccc(-c4ccno4)cc3)cc2)C=Cc2ccccc21,3.8613,C25H19NO
Fc1ccc(-c2cc(-c3cc(-n4c5ccccc5c5cc(N(c6ccccc6)c6ccccc6)cnc54)cc(-n4c5ccccc5c5cc(N(c6ccccc6)c6ccccc6)cnc54)c3)cc(-c3ccc(F)c(F)c3F)c2)c(F)c1F,3.1996,C70H42F6N6
Cc1c(-c2cccc(-n3c4ccccc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)c2)ccc(-c2nnc(-c3ccc(-c4cccc(-n5c6ccccc6c6cc(N(c7ccccc7)c7ccccc7)ccc65)c4)c(C)c3C)o2)c1C,2.7533,C78H58N6O
C(=Cc1c2nc(-c3ccccc3)oc2c(C=Cc2ccc(-n3cnc4c5ccccc5c5ccccc5c43)cc2)c2oc(-c3ccccc3)nc12)c1ccc(-n2cnc3c4ccccc4c4ccccc4c32)cc1,2.5135,C66H40N6O2
Cc1cc(-c2cc(N3c4ccccc4C(C)(C)c4ccccc43)cc(N3c4ccccc4C(C)(C)c4ccccc43)c2)cc(C)c1-n1c2ccccc2c2cnccc21,2.957,C55H46N4
FC(F)(F)c1cc(-c2ccnnc2)c(-c2cc3nc4cc(-c5ccccc5)oc4nc3[nH]2)cc1C(F)(F)F,2.961,C26H13F6N5O
c1ccc(-n2cnc3cc(-c4cccc(C5CCCC(c6cnccn6)C5)c4)ccc32)cc1,3.9802,C29H26N4
c1ccc2c(c1)c1ccccc1c1nc(-c3cncc(-n4c5ccccc5c5ccccc54)c3)c(-c3cncc(-n4c5ccccc5c5ccccc54)c3)nc21,2.9201,C50H30N6
Cc1c(-c2cnc3ccccc3n2)cc(-c2ccc(-n3ccnc3-c3ccccc3)cc2)cc1-c1cnc2ccccc2n1,3.2165,C38H26N6
Cc1cc(-c2nc(-c3ccccc3)nc(-c3cc(C)c(-c4cc(-n5ccc6cnccc65)cc(-n5ccc6cnccc65)c4)c(C)c3)n2)cc(C)c1-c1cc(-n2ccc3cnccc32)cc(-n2ccc3cnccc32)c1,3.5494,C65H47N11
Cc1cc(-c2c(C)c(C)c(-c3ccc4c(c3)ncn4-c3ccccc3)c(C)c2C)cc(C)c1-c1ccnc2cccnc12,3.6267,C39H34N4
c1ccc2sc(-c3cc(-c4cc(-c5cc(-c6nc7ccccc7s6)cc(-c6nc7ccccc7s6)c5)cc(-c5ccc6nccnc6c5)c4)cc(-c4nc5ccccc5s4)c3)nc2c1,3.5189,C54H30N6S4
COn1cnnc1-n1c2ccccc2c2cc3ccccc3cc21,3.5015,C19H14N4O
Cc1cc(-c2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)cc(C)c1-c1ncc2ccccc2n1,2.8488,C40H31N3
Cc1c(-c2cc(-c3cc4c5c(c3)CCCN5CCC4)cc(-c3cccc(-c4cc5c(ccn5-c5ccccc5)cn4)c3C)c2)cccc1-c1cc2c(ccn2-c2ccccc2)cn1,3.649,C58H47N5
Cc1cc(-c2cccc(-c3cnc4c(ccc5cccnc54)c3)c2)cc(C)c1N1c2ccccc2Sc2cc(N(c3ccccc3)c3ccccc3)ccc21,2.7958,C50H36N4S
Cc1c(-c2ccc(-c3nc(-c4ccccc4)no3)cc2)cc(-c2cnc3cnncc3c2)cc1-c1ccc(-c2nc(-c3ccccc3)no2)cc1,3.1991,C42H27N7O2
O=c1c2ccccc2n(-c2ccc(C=Cc3cc4c(ccn4-c4ccccc4)cn3)cc2)c2ccccc12,3.2225,C34H23N3O
CC1(C)c2ccccc2N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(-c6cccc(-c7ccc(S(=O)(=O)c8ccccc8)cc7)c6)cc5)cc4)cc3)cc21,2.9146,C63H48N2O2S
Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(-c2c(C)cc(C)c(N3c4ccccc4Sc4ccccc43)c2C)c1,3.0177,C56H42F6N2S2
c1ccc(-n2cnc3cc(-c4cc(-c5ccc6ncncc6c5)cc(-c5ccc6ncncc6c5)c4)ccc32)cc1,3.6352,C35H22N6
c1ccc(-c2cccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cccc23)cc1,3.3658,C34H25N
Cc1c(C)c(-c2cc(N3c4ccccc4Oc4ccccc43)c(N3c4ccccc4Oc4ccccc43)cc2-c2c(C)c(C)c(-c3ncno3)c(C)c2C)c(C)c(C)c1-c1ncno1,2.8462,C54H44N6O4
Cc1cc(-c2cc(-c3cc(C)c(N4c5ccccc5Oc5ccccc54)c(C)c3)cc(-c3cnc4ccccc4n3)c2)cc(C)c1N1c2ccccc2Oc2ccccc21,2.2871,C54H40N4O2
Cc1cc(-c2cccc(-c3cc(C)c(-c4ccc(-c5ccc6c(c5)oc5ncccc56)cc4)c(C)c3)n2)cc(C)c1-c1ccc(-c2ccc3c(c2)oc2ncccc23)cc1,4.0145,C55H39N3O2
Cc1cc(-c2ccc3c(n2)oc2nc(-c4cc(C)c(-c5cc(-c6nc7ccccc7o6)cc(-c6nc7ccccc7o6)c5)c(C)c4)ccc23)cc(C)c1-c1cc(-c2nc3ccccc3o2)cc(-c2nc3ccccc3o2)c1,3.412,C66H42N6O5
c1ccc(N(c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)c2ccc(-c3ccnc4c3ccc3cccnc34)cc2)cc1,3.1379,C48H32N4
C(=Cc1ccnc2ncccc12)c1ccc2oc(-c3ccccc3)cc2c1,3.348,C24H16N2O
Cc1cc(C)cc(N2c3ccccc3N(c3nc(-c4ccccc4)nc(N4c5ccccc5N(c5cc(C)cc(C)c5)c5ccccc54)n3)c3ccccc32)c1,3.1486,C49H39N7
N#Cc1cc(C#N)c(-c2ccc(-c3cccc(-c4cncc5ccn(-c6ccccc6)c45)c3)cc2)c(C#N)c1,2.6903,C34H19N5
Cc1cc(C)c(-c2cccc(C(=O)c3c(C)c(C)c(-n4c5ccccc5c5ccc6c7ccccc7n(-c7c(C)c(C)c(C(=O)c8cccc(-c9c(C)cc(C)cc9C)c8)c(C)c7C)c6c54)c(C)c3C)c2)c(C)c1,3.0103,C70H64N2O2
FC(F)(F)c1ccc(-c2cc(-c3cccc(-c4cnc5ccccc5c4)c3)cc(-c3ccc(C(F)(F)F)c(C(F)(F)F)c3)c2)cc1C(F)(F)F,3.9629,C37H19F12N
Cc1c(-c2ccc(-c3cc(-c4ccc(-c5cccc(N6c7ccccc7Oc7ccccc76)c5C)cc4)cc(C(F)(F)F)c3)cc2)cccc1N1c2ccccc2Oc2ccccc21,2.8873,C57H39F3N2O2
FC(F)(F)c1cccc(-c2ccc(N(c3ccccc3)c3cccc4c3sc3c(N(c5ccccc5)c5ccc(-c6cccc(C(F)(F)F)c6)cc5)cccc34)cc2)c1,3.3526,C50H32F6N2S
Fc1cc(-c2ccc(-c3cccc(-c4ccc5c(c4)c4cc(-c6cccc(-c7ccc(-c8cc(F)c(F)c(F)c8)cc7)c6)ccc4n5-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3)cc2)cc(F)c1F,3.498,C66H40F6N2
c1ccc(-c2nccc(-c3cc(-c4ccnc(-c5ccccc5)n4)cc(-c4cncc5cccnc45)c3)n2)cc1,3.6928,C34H22N6
CC1(C)c2ccccc2N(c2cc(-c3cccc(C=C(C#N)C#N)c3)cc(-c3cccc(C=C(C#N)C#N)c3)c2)c2ccccc21,1.6466,C41H27N5
Cc1cc(-c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)ccc1-c1ccc(-c2ccc3c(n2)oc2ccccc23)cc1,3.5935,C48H35NOSi
Cc1cccc(C)c1-c1ccc2c(c1)c1cc(-c3c(C)cccc3C)ccc1n2-c1ccc2c(c1)C(C)(C)c1cc(-n3c4ccccc4c4ccccc43)ccc1N2,3.7978,C55H45N3
Cc1ccc(C)c(-c2ccc3c(c2)c2cc(-c4cc(C)ccc4C)ccc2n3-c2ccc3c(c2)C(C)(C)c2cc(-n4c5ccccc5c5ccccc54)ccc2N3)c1,3.7616,C55H45N3
COc1ccc2c(c1)c1cc(SC)ccc1n2-c1c(C)c(C)c(-c2ncnc(-c3c(C)c(C)cc(C)c3C)n2)c(C)c1C,3.1488,C37H38N4OS
Cc1cc(-n2c3ccncc3c3cc(N(c4ccccc4)c4ccccc4)ccc32)cc(C)c1-c1cn(-c2ccccc2)c2ccncc12,3.3119,C44H33N5
CC1(C)c2ccccc2N(c2ccc3c(c2)C(C)(C)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2N3c2cccc(C3CCC(c4nc5ccccc5o4)CC3)c2)c2ccccc21,3.6301,C64H58N4O
Cc1cc(-c2ccc(-c3ccc4nc(-c5ccccc5)oc4c3)cc2)cc(C)c1-n1c2ccc(N(c3ccccc3)c3ccccc3)cc2c2cc(N(c3ccccc3)c3ccccc3)ccc21,2.7555,C63H46N4O
Cc1ccc(C(=CC=C(c2ccc(C)cc2)c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1,3.1869,C32H24F6
c1ccc(N(c2ccccc2)c2cc(-c3cc(-c4ccncc4)cc(-c4ccncc4)c3)c(-c3cc(-c4ccncc4)cc(-c4ccncc4)c3)cc2N(c2ccccc2)c2ccccc2)cc1,3.1213,C62H44N6
Cc1cc(C)cc(-c2c3ccccc3c(-n3cc(-c4c(C)cc(C)cc4C)c4ccccc43)c3ccccc23)c1,2.8093,C39H33N
c1ccc(N(c2ccccc2)c2ccc(-n3c4ccc(-n5cnc6c7ccccc7c7ccccc7c65)cc4c4cc(-n5cnc6c7ccccc7c7ccccc7c65)ccc43)cc2)cc1,3.3775,C60H38N6
c1ccc(-n2c(-c3cccc4c3sc3c(-c5cncc6ccccc56)cccc34)cc3ccccc32)cc1,3.4988,C35H22N2S
c1cnnc(-n2c3ccccc3c3cc(-c4ccc(-c5ccc6sc7ccc(-c8ccc(-c9cc%10c%11ccccc%11n(-c%11cccnn%11)c%10cn9)cc8)cc7c6c5)cc4)ncc32)c1,3.1571,C54H32N8S
c1ncc2cc(-c3ccc(-n4cnc5cc6c(cc54)ncn6-c4ccc(-c5ccc6ncncc6c5)cc4)cc3)ccc2n1,3.2688,C36H22N8
Cc1cc(-c2c(C)c(C)c(-n3cc(C)c4ccccc43)c(C)c2C)c2ccccc2c1,3.8444,C30H29N
c1cc2cc(-c3ccc(-c4cc(-c5ncsn5)cc(-c5ncsn5)c4)cc3)ccc2o1,3.5204,C24H14N4OS2
Cc1c(-c2cc(-c3ccc([Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)cc(-c3cccc(-c4nsc(-c5ccccc5)n4)c3C)c2)cccc1-c1nsc(-c2ccccc2)n1,3.7547,C60H44N4S2Si
c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccccc5)cn4)cc(-c4cc5ccccc5o4)c3)nc2)cc1,3.4567,C36H24N2O
CC1(C)c2ccc(-c3ccc(-c4ccc5oc(-c6ccccc6)cc(=O)c5c4)cc3)cc2-c2ccc3c4ccccc4n(-c4ccc(-c5cc6ccccc6n5-c5ccccc5)cc4)c3c21,3.2327,C62H42N2O2
c1ccc(-n2c(-c3ccc(-c4ccnc5ncccc45)cc3)nnc2-c2ccc(-c3ccnc4ncccc34)cc2)cc1,3.6785,C36H23N7
c1ccc(P(c2ccccc2)c2ccc(-c3cc(-c4ccc(P(c5ccccc5)c5ccccc5)cc4)cc(-c4ncccn4)c3)cc2)cc1,3.6637,C46H34N2P2
Cc1c(-c2cccc(-n3ccnc3-c3ccccc3)c2)ccc(-c2ccc3ccc4ccc(-c5ccc(-c6cccc(-n7ccnc7-c7ccccc7)c6)c(C)c5C)nc4c3n2)c1C,3.6432,C58H44N6
Cc1cc(C)c(N(c2ccc(C3=CC(=O)C=CC3=O)cc2)c2cccc3ccccc23)c(C)c1,1.7057,C31H25NO2
FC(F)(F)c1cc(-c2ccc(-c3cccnn3)cc2)cc(C(F)(F)F)c1C(F)(F)F,3.3967,C19H9F9N2
c1ccc(-c2cc(C3CCC(c4ccc(-c5ccc6c(c5)oc5cc(-c7ccc(C8CCC(c9cc(-c%10ccccc%10)nc(-c%10ccccc%10)n9)CC8)cc7)ccc56)cc4)CC3)nc(-c3ccccc3)n2)cc1,3.6456,C68H56N4O
c1ccc(-c2nc3ccc(-c4cccc(-c5ccc(-n6c7ccsc7c7sccc76)cc5)c4)cc3s2)cc1,3.2555,C33H20N2S3
COc1ncnc(-c2c(C)cc(C)c(N3c4ccccc4N(c4c(C)cc(C)c(-c5ncnc(OC)n5)c4C)c4ccccc43)c2C)n1,2.1971,C38H36N8O2
Cc1cc(-c2nccn2-c2ccccc2)c(C)cc1-c1cc(-c2ncco2)cc(-c2cc(C)c(-c3nccn3-c3ccccc3)cc2C)c1,3.9414,C43H35N5O
Cc1cc(C)c(N(C)c2ccc(-c3c(C)cc(C)c(-c4ncnc(-c5c(C)cc(C)c(-c6ccc(N(C)c7c(C)cc(C)cc7C)cc6)c5C)n4)c3C)cc2)c(C)c1,3.3042,C53H57N5
Cc1cc(C)c(-c2c(F)c(F)c(F)c(F)c2F)c(C)c1-c1c(C)c(-c2c(C)cc(C)c(-c3c(F)c(F)c(F)c(F)c3F)c2C)c(C)c(-n2c3ccccc3c3ccccc32)c1C,4.0841,C51H37F10N
c1cnc2c(-c3cc(-n4c5ccccc5c5ccccc54)cc(-c4ccnc5cccnc45)c3-c3ccnc4cccnc34)ccnc2c1,2.9106,C42H25N7
Cc1cc(N2c3ccccc3C(C)(C)c3cc(-n4c5ccccc5c5ccccc54)ccc32)ccc1-c1cccc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,3.0046,C52H40N2O2S
Cc1cc(N2c3ccccc3Oc3cc(N(c4ccccc4)c4ccccc4)ccc32)c(C)cc1-c1ccc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,2.4708,C50H38N2O3S
c1ccc(-c2nc(-c3cccc(-c4cc(-c5cccc(-c6nsc(-c7ccccc7)n6)c5)cc(-c5nncc6cccnc56)c4)c3)ns2)cc1,3.0694,C41H25N7S2
c1ccc(-c2nc(-c3ccc(-c4cccc(-n5c6ccccc6c6cc(N(c7ccccc7)c7ccccc7)ccc65)c4)cc3)no2)cc1,2.725628845,C44H30N4O
O=C(c1ccccc1)c1ccc(-c2cc(-c3ccc(C(=O)c4ccccc4)cc3)cc(-c3ccc4sc5ccc(-c6cc(-c7ccc(C(=O)c8ccccc8)cc7)cc(-c7ccc(C(=O)c8ccccc8)cc7)c6)cc5c4c3)c2)cc1,3.4361,C76H48O4S
FC(F)(F)c1ccc(C2CCCC(n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)C2)cc1C(F)(F)F,3.0107,C50H39F6N3
O=c1cc(-c2ccc(-c3ccc(-n4c5ccncc5c5cnccc54)cc3)cc2)oc2ccc(-c3ccc(-n4c5ccccc5c5ccncc54)cc3)cc12,3.0961,C48H29N5O2
c1ccc(-c2nc3c(-c4cccc(-c5ccc(-c6cc7nc8cc[nH]c8nc7o6)cc5)n4)c4sc(-c5ccccc5)nc4c(-c4cccc(-c5ccc(-c6cc7nc8cc[nH]c8nc7o6)cc5)n4)c3s2)cc1,2.9486,C58H32N10O2S2
CC1(C)c2cc(-c3ccc(-c4ccnnc4)cc3)c(-c3ccc(-n4cccn4)cc3)cc2-c2cc(-c3ccc(-n4cccn4)cc3)c(-c3ccc(-c4ccnnc4)cc3)cc21,3.3976,C53H38N8
Cc1cc(C)c(-n2ccc3cnccc32)c(C)c1-c1c(C)c(-c2ncno2)c(C)c(-c2c(C)cc(C)c(-n3ccc4cnccc43)c2C)c1C,3.9508,C43H40N6O
Cc1cc(-c2ncccn2)cc(C)c1-c1ccc(-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(C)(C)c3cc(N(c5ccccc5)c5ccccc5)ccc3N4c3ccccc3)cc2)cc1,2.9199,C63H51N5
O=S1(=O)c2cc(-c3cccc(-c4cccc(-c5nccs5)c4)c3)ccc2-c2ccc(-c3cccc(-c4cccc(-c5nccs5)c4)c3)cc21,3.6028,C42H26N2O2S3
Cc1cc(C)c(-c2cc(-c3cc(C)c(N(c4c(C)cc(C)cc4C)c4cccc5ccccc45)c(C)c3)cc3ccccc23)c(C)c1,3.2618,C46H43N
Cc1cc(-c2cccc(-c3cncc(-c4ccccc4)n3)c2)ccc1-n1c2ccccc2c2cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)ccc21,3.2077,C53H36N4
O=C1C=CC(=O)N1c1cccc(-c2ccc(-c3cnc4ccccc4c3)cc2)c1,2.6411,C25H16N2O2
Cc1cc(-c2ccc3c(ccn3-c3ccccc3)c2)cc2c3ccccc3n(-c3ccc(-c4cc5c6ccccc6n(-c6ccccc6)c5cn4)cc3)c12,3.3157,C50H34N4
Cc1cc(-c2cc(-c3cc(C)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3C)cc(-n3cnc4c5ccccc5c5ccccc5c43)c2)c(C)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,3.474,C73H56N4
c1ccc(N(c2ccccc2)c2ccc3c(c2)Oc2cc(N(c4ccccc4)c4ccc(-c5cc(-c6ccc7nccnc7c6)cc(-c6ccc7nccnc7c6)c5)cc4)ccc2N3c2ccccc2)cc1,2.2165,C64H43N7O
c1ccc2sc(-c3ccc(-c4ccc(-c5ncns5)cc4)cc3)cc2c1,3.2727,C22H14N2S2
c1ccc2c(c1)sc1cc3c4ccccc4n(-c4cnc5oc6ncc(-n7c8ccccc8c8cc9sc%10ccccc%10c9cc87)cc6c5c4)c3cc12,2.7772,C46H24N4OS2
Cc1cc(-c2cncnc2)ccc1-c1cc(-c2ccc(-c3cncnc3)cc2C)cc(-n2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc(N(c4ccccc4)c4ccccc4)ccc32)c1,2.78169199,C64H47N7
c1cc(-c2ccc(N(c3ccc(-c4ccnc(-c5cc(-c6ccc(N(c7ccc(-c8ccno8)cc7)c7ccc(-c8ccno8)cc7)cc6)ccn5)c4)cc3)c3ccc(-c4ccno4)cc3)cc2)on1,3.2136,C58H38N8O4
Cc1cc(-c2ccc(-c3nc(-c4ccccc4)no3)cc2)ccc1-n1cnc2ccccc21,3.6627,C28H20N4O
Cc1c(-c2cc(C#N)c(C#N)cc2-c2c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c(N3c4ccccc4Oc4ccccc43)c2C)c(C)c(N2c3ccccc3Oc3ccccc32)c(C)c1N1c2ccccc2Oc2ccccc21,2.0561,C74H52N6O4
Cc1c(-c2nc3ccccc3c3ccccc23)cc(-c2ccc(-c3ccnc4cccnc34)cc2)cc1-c1nc2ccccc2c2ccccc12,3.4912,C47H30N4
Cc1cc(-c2c(C)c(C)c(N3c4ccccc4C(C)(C)c4ccccc43)c(C)c2C)cc(C)c1C#N,3.1922,C34H34N2
Cn1c(-c2ccccc2)nnc1-c1cccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)c1,2.4465,C33H25N5
Cc1cc(-c2cc(-c3cc(C)c(P(c4ccccc4)c4ccccc4)c(C)c3)cc(-n3cnc4c5ccccc5c5ccccc5c43)c2)cc(C)c1P(c1ccccc1)c1ccccc1,3.4925,C61H48N2P2
COc1ccc(-n2c3ccc(-c4cc(N5C(=O)C=CC5=O)cc(N5C(=O)C=CC5=O)c4)cc3c3cc4c5ccccc5n(-c5ccccc5)c4cc32)cc1,1.8953,C45H28N4O5
Cc1cc(-n2ccc3cnccc32)c(C)cc1-c1ccc(-c2nc3nc4sc(-c5ccc(-c6cc(C)c(-n7ccc8cnccc87)cc6C)cc5)nc4cc3s2)cc1,3.048,C49H35N7S2
c1ccc2c(-c3ccc(-c4ccc(-n5ccc6cc7ccoc7cc65)cc4)cc3)cncc2c1,3.2942,C31H20N2O
N#Cc1cc(C#N)cc(-c2cccc(C3CCCC(c4ccnc5sc6ccccc6c45)C3)c2)c1,3.6344,C31H23N3S
Cc1cc(-c2ccc(-c3cc4cccnc4c4ncccc34)cc2)cc(C)c1-c1ccc2c(c1)sc1cc(-c3c(C)cc(-c4ccc(-c5cc6cccnc6c6ncccc56)cc4)cc3C)ccc12,3.9005,C64H44N4S
Cc1cc(-c2nc3cc4oc(-c5cc(C)c(-c6ccc(-c7noc(-c8ccccc8)n7)cc6)cc5C)nc4cc3o2)c(C)cc1-c1ccc(-c2noc(-c3ccccc3)n2)cc1,3.2413,C52H36N6O4
O=C(c1ccccc1)c1cc(C(=O)c2ccccc2)cc(-c2ccc3c(c2)c2cc(-c4cc(C(=O)c5ccccc5)cc(C(=O)c5ccccc5)c4)ccc2n3-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,3.082,C70H44N2O4
Cc1cc(-c2ccc(-c3ccnc4ncccc34)cc2)cc(C)c1P(c1ccccc1)c1ccccc1,3.404,C34H27N2P
Cc1cc(C)c(-n2cnnc2-n2c3ccc(-c4c(C)cccc4C)cc3c3cc(-c4c(C)cccc4C)ccc32)c(C)c1,4.0646,C39H36N4
O=c1cc(-c2ccc(-c3ccc(-c4ccnnc4)cc3)cc2)oc2ccc(-c3cc(-n4c5ccsc5c5sccc54)cc(-n4c5ccsc5c5sccc54)c3)cc12,2.6849,C47H26N4O2S4
Cc1cc(-c2nc3ccccc3s2)cc(C)c1-c1cc(-c2c(C)cc(-c3nc4ccccc4s3)cc2C)cc(N2c3ccc(N(c4ccccc4)c4ccccc4)cc3C(C)(C)c3cc(N(c4ccccc4)c4ccccc4)ccc32)c1,2.4969,C75H59N5S2
c1ccc(N(c2ccc(-c3ccc(-c4ccno4)cc3)cc2)c2ccc3c(c2)Sc2ccccc2N3c2ccccc2)cc1,2.9527,C39H27N3OS
Cc1c(-c2ccnnc2)cc(-c2ccc(-n3c4ccncc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)cc2)cc1-c1ccnnc1,3.0773,C44H29N7
Cc1cc(C)c(-c2ccc(N(C)Cc3cc(C(=O)c4c(C)cccc4C)cc(-c4c(C)cc(C)cc4C)c3)cc2)c(C)c1,3.1349,C41H43NO
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4c(c3)c3cc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)ccc3n4-c3ccc(-c4ccnnc4)cc3)n2)cc1,3.3224,C52H33N9
COc1ccc(N(C)c2ccc(-c3cccc(C(=O)c4c(C)c(C)cc(C)c4C)c3)cc2)cc1,2.9866,C31H31NO2
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3cc(-c4c(C#N)cc(C#N)cc4C#N)cc(-c4c(C#N)cc(C#N)cc4C#N)c3)cc2)c2ccccc21,1.4786,C57H32N8
C(=Cc1nc2nc3nc(C=Cc4cc5cc(-c6ccccc6)ccc5o4)oc3cc2o1)c1cc2cc(-c3ccccc3)ccc2o1,2.7027,C39H23N3O4
C(=CN(c1ccccc1)c1ccccc1)c1cc(C=CN(c2ccccc2)c2ccccc2)cc(-c2nccs2)c1,3.0638,C37H29N3S
Cc1cc(N2c3ccccc3C(C)(C)c3ccccc32)c(C)cc1-c1cc(-c2cnc(-c3ccccc3)nc2)cc(-c2cnc(-c3ccccc3)nc2)c1,2.7989,C49H39N5
CC1(C)c2cc(N(c3ccccc3)c3ccccc3)ccc2N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(-c4ccc(-c5cccc(-c6ccc7ncncc7c6)c5)cc4)cc3)cc21,2.4959,C65H49N5
N#Cc1ccccc1-n1c2ccc(-c3ccc(-c4cncc5ccccc45)cc3)cc2c2cc3c(cc21)oc1ccccc13,3.0471,C40H23N3O
Fc1c(F)c(F)c(-c2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)c(F)c1F,4.4252,C20H7F11
Cc1cc(C)c(-c2nnnn2-c2ccccc2)c(C)c1-c1cc(C)c(N2c3ccccc3CCc3ccccc32)c(C)c1,3.5976,C38H35N5
c1ccc(-n2c3ccccc3c3cc(-c4cccc(-c5ccc(-c6cccc(-c7ccc8c(c7)c7ccccc7n8-c7ccccc7)n6)nn5)n4)ccc32)cc1,3.225,C50H32N6
COc1cc(OC)cc(-c2ccc3c(c2)c(-c2ccc(S(=O)(=O)c4ccccc4)cc2)c(-c2ccc(S(=O)(=O)c4ccccc4)cc2)c2cc(-c4cc(OC)cc(OC)c4)ccc23)c1,3.5992,C54H42O8S2
O=C1c2ccccc2C(=O)N1c1cc2ccccc2c2cc(-n3c4ccccc4c4cc5c6ccccc6n(-c6ccccc6)c5cc43)ccc12,2.3442,C46H27N3O2
Cc1cc(-c2ccc(-c3cnccn3)cc2)ccc1-c1ccc2c(c1)c1cc(-c3ccc(-c4ccc(-c5cnccn5)cc4)cc3C)ccc1n2-c1ccccc1,3.3794,C52H37N5
Cc1cc(-c2cc(C)c(-n3nnc4ccccc43)c(C)c2)cc(C)c1-c1ncsn1,4.0698,C24H21N5S
CC(C)(C)c1ccc(-c2ccc3sc4cc5c6ccccc6n(-c6ccnc7cccnc67)c5cc4c3c2)cc1,2.6298,C36H27N3S
Cc1cc(-c2cc3c4c(c2)CCCN4CCC3)cc(C)c1-c1cc(-c2nc(-c3ccccc3)ns2)cc(-c2c(C)cc(-c3cc4c5c(c3)CCCN5CCC4)cc2C)c1,2.6923,C54H52N4S
c1ccc(N(c2ccc(-c3ccc(-c4cccc(-c5cncc6nccnc56)c4)cc3)cc2)c2ccc3c(c2)Sc2ccccc2N3c2ccccc2)cc1,2.0708,C49H33N5S
O=C1c2ccccc2C(=O)N1c1cccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccc5c(c4)Sc4ccccc4N5c4ccccc4)cc3)cc(-c3cccc(N4C(=O)c5ccccc5C4=O)c3)c2)c1,2.0951,C64H40N4O4S
c1ccc(-c2nc(C3CCC(c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)CC3)nc(C3CCC(c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)CC3)n2)cc1,3.2815,C63H51N7
c1ccc2oc(-c3cc(C4CCCC(c5ccnnc5)C4)cc(C4CCCC(c5ccnnc5)C4)c3)nc2c1,3.6344,C33H33N5O
Cc1c(-c2ccc(-c3ccc(P(c4ccccc4)c4ccccc4)cc3)cc2)cc(-c2ncccn2)cc1-c1ccc(-c2ccc(P(c3ccccc3)c3ccccc3)cc2)cc1,3.7549,C59H44N2P2
C(=Cc1ccc2oc(-c3cccc(-c4cc5cccnc5c5ncccc45)c3)cc2c1)c1ccccc1,3.4657,C34H22N2O
Cc1cc(-c2ccncc2)cc(C)c1-c1c(C)c(C)c(-c2ccc3occc3c2)c(C)c1C,4.4415,C31H29NO
Cc1cc(C)c(-c2ccc3c(c2)c2cc(-c4c(C)cc(C)c(-c5c6ccccc6c(-c6ccccc6)c6ccccc56)c4C)ccc2n3C)c(C)c1,3.1413,C51H43N
